,zipcode,street_address,person_recovered_from_race,ucr_category
15862,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
15867,40216,600_W_Jefferson_St,White,Wpns_Law_Violation
15868,40216,1600_Linda_Way,White,Wpns_Law_Violation
15870,40216,600_W_Jefferson_St,White,Wpns_Law_Violation
15871,40216,1600_Linda_Way,White,Wpns_Law_Violation
15873,40202,600_W_Jefferson_St,White,Wpns_Law_Violation
15874,40202,1600_Linda_Way,White,Wpns_Law_Violation
15876,40202,600_W_Jefferson_St,Black,Stolen_Property
15881,40202,600_W_Jefferson_St,Black,Stolen_Property
15886,40202,600_W_Jefferson_St,Black,Stolen_Property
15891,40202,600_W_Jefferson_St,Black,Stolen_Property
15896,40202,600_W_Jefferson_St,Black,Stolen_Property
15901,40202,600_W_Jefferson_St,,Wpns_Law_Violation
15903,40203,1200_Cedar_Ct,Black,Wpns_Law_Violation
15904,40202,600_W_Jefferson_St,,Aggravated_Assault
15906,40202,600_W_Jefferson_St,,Aggravated_Assault
15908,40118,700_Fairdale_Rd,,Wpns_Law_Violation
15911,40214,100_Ottawa_Ave,Black,Narcotics
15912,40203,500_E_Kentucky_St,Black,Burglary
15913,40202,600_W_Jefferson_St,,Wpns_Law_Violation
15914,40211,3400_Bohne_Ave,Black,Aggravated_Assault
15915,40202,600_W_Jefferson_St,,Aggravated_Assault
15916,40211,800_Hazel_St,Black,Aggravated_Assault
15917,40204,600_Baxter_Ave,White,Wpns_Law_Violation
15924,40202,600_W_Jefferson_St,,Wpns_Law_Violation
15926,40202,600_W_Jefferson_St,,Wpns_Law_Violation
15928,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
15930,40241,3600_Chamberlain_Ln,Black,Robbery
15932,40215,4600_Cliff_Ave,,Aggravated_Assault
15933,40214,8000_National_Tpke,White,Narcotics
15934,40202,400_E_Muhammad_Ali_Blvd,Black,Wpns_Law_Violation
15935,40219,5300_Ronwood_Dr,Hispanic,Narcotics
15936,40218,5400_Rustic_Way,Black,Aggravated_Assault
15937,40202,600_W_Jefferson_St,,Aggravated_Assault
15938,40202,600_W_Jefferson_St,Black,Stolen_Property
15940,40241,3600_Chamberlain_Ln,Black,Robbery
15941,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
15942,40208,1600_Arthur_St,White,Wpns_Law_Violation
15943,40203,300_N_19th_St,White,Aggravated_Assault
15944,40202,600_W_Jefferson_St,,Wpns_Law_Violation
15945,40202,600_W_Jefferson_St,Black,Aggravated_Assault
15947,40202,600_W_Jefferson_St,Black,Aggravated_Assault
15949,40216,700_Gagel_Ave,Black,Wpns_Law_Violation
15950,40215,900_W_Evelyn_Ave,,Kidnapping_Only
15951,40210,2100_W_Kentucky_St,Black,Burglary
15952,40211,600_S_44th_St,Black,Narcotics
15954,40242,1700_West_Creek_Way,Black,Narcotics
15956,40242,1700_West_Creek_Way,Black,Narcotics
15958,40206,2000_Brownsboro_Rd,Hispanic,Wpns_Law_Violation
15959,40202,600_W_Jefferson_St,,Wpns_Law_Violation
15960,40206,900_E_Market_St,Black,Theft_Fr_Veh
15961,40241,3600_Chamberlain_Ln,White,Robbery
15962,40219,7400_Egypt_Ln,Black,Narcotics
15963,40212,100_S_34th_St,Black,Aggravated_Assault
15964,40202,600_W_Jefferson_St,,Robbery
15965,40212,200_S_43rd_St,Black,Wpns_Law_Violation
15966,40241,6600_Strawberry_Ln,White,Wpns_Law_Violation
15967,40241,3600_Chamberlain_Ln,White,Wpns_Law_Violation
15968,40214,6600_Strawberry_Ln,,Wpns_Law_Violation
15969,40214,3600_Chamberlain_Ln,White,Wpns_Law_Violation
15970,40216,2500_Millers_Ln,Black,Wpns_Law_Violation
15971,40219,6600_Preston_Hwy,White,Stolen_Property
15972,40228,6800_Green_Manor_Dr,Black,Aggravated_Assault
15974,40228,6800_Green_Manor_Dr,,Aggravated_Assault
15975,40228,6800_Green_Manor_Dr,Black,Aggravated_Assault
15977,40243,12300_Brookgreen_Dr,White,Narcotics
15983,40243,12300_Brookgreen_Dr,White,Narcotics
15989,40243,12300_Brookgreen_Dr,White,Narcotics
15995,40243,12300_Brookgreen_Dr,White,Narcotics
16001,40243,12300_Brookgreen_Dr,White,Narcotics
16007,40243,12300_Brookgreen_Dr,White,Narcotics
16013,40215,1800_Carl_Ct,,Wpns_Law_Violation
16014,40215,3600_Parthenia_Ave,Black,Burglary
16016,40208,1100_Lillian_Ave,Black,Wpns_Law_Violation
16018,40208,1100_Lillian_Ave,Black,Wpns_Law_Violation
16020,40203,1900_Griffiths_Ave,Black,Wpns_Law_Violation
16021,40203,600_W_Jefferson_St,Black,Wpns_Law_Violation
16022,40202,1900_Griffiths_Ave,Black,Wpns_Law_Violation
16023,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
16024,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
16025,40202,600_W_Jefferson_St,,Wpns_Law_Violation
16027,40218,2100_Buechel_Bank_Rd,Black,Wpns_Law_Violation
16028,40203,300_N_21st_St,White,Narcotics
16030,40203,300_N_21st_St,White,Narcotics
16032,40211,600_S_35th_St,Black,Wpns_Law_Violation
16033,40202,600_W_Jefferson_St,Black,Robbery
16034,40228,6600_Outer_Loop,Black,Theft_Other
16035,40211,3000_Grand_Ave,Black,Burglary
16039,40211,2700_Garland_Ave,Black,Wpns_Law_Violation
16040,40211,600_Lindell_Ave,,Aggravated_Assault
16045,40208,1300_Weller_Ave,White,Aggravated_Assault
16047,40202,600_W_Jefferson_St,,Wpns_Law_Violation
16048,40272,9200_Pensive_Ln,White,Wpns_Law_Violation
16050,40202,400_E_Muhammad_Ali_Blvd,White,Wpns_Law_Violation
16051,40219,4600_Plane_Tree_Dr,,Aggravated_Assault
16052,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
16053,40228,7700_Rochelle_Rd,Black,Wpns_Law_Violation
16054,40216,4300_Cane_Run_Rd,Black,Wpns_Law_Violation
16055,40202,600_W_Jefferson_St,Black,Aggravated_Assault
16056,40118,9300_Pirouette_Ave,,Robbery
16057,40211,4200_W_Broadway,Black,Narcotics
16058,40202,600_W_Jefferson_St,White,Narcotics
16061,40202,600_W_Jefferson_St,White,Narcotics
16064,40202,600_W_Jefferson_St,White,Narcotics
16067,40202,600_W_Jefferson_St,Black,Aggravated_Assault
16068,40210,2100_W_Oak_St,Black,Wpns_Law_Violation
16069,40211,700_S_41st_St,Black,Narcotics
16070,40202,600_W_Jefferson_St,,Simple_Assault
16072,40203,400_E_Kentucky_St,Black,Aggravated_Assault
16073,40202,600_W_Jefferson_St,,Stolen_Property
16075,40202,700_Baroness_Ave,Asian,Stolen_Property
16079,40202,600_W_Jefferson_St,,Stolen_Property
16081,40202,700_Baroness_Ave,Asian,Stolen_Property
16085,40202,600_W_Jefferson_St,,Stolen_Property
16087,40202,700_Baroness_Ave,Asian,Stolen_Property
16091,40202,600_W_Jefferson_St,,Stolen_Property
16093,40202,700_Baroness_Ave,Asian,Stolen_Property
16097,40202,600_W_Jefferson_St,,Stolen_Property
16099,40202,700_Baroness_Ave,Asian,Stolen_Property
16103,40203,600_W_Jefferson_St,Asian,Stolen_Property
16105,40203,700_Baroness_Ave,Asian,Stolen_Property
16109,40219,600_W_Jefferson_St,Black,Wpns_Law_Violation
16111,40219,1200_Glengarry_Dr,Black,Wpns_Law_Violation
16113,40219,600_W_Jefferson_St,Black,Wpns_Law_Violation
16115,40219,1200_Glengarry_Dr,Black,Wpns_Law_Violation
16117,40202,600_W_Jefferson_St,White,Wpns_Law_Violation
16119,40202,1200_Glengarry_Dr,White,Wpns_Law_Violation
16121,40202,600_W_Jefferson_St,White,Wpns_Law_Violation
16123,40202,1200_Glengarry_Dr,White,Wpns_Law_Violation
16125,40206,2500_River_Bend_Dr,Black,Narcotics
16126,40211,3000_Hale_Ave,Black,Wpns_Law_Violation
16127,40258,8000_Dixie_Hwy,Black,Aggravated_Assault
16128,40202,600_W_Jefferson_St,Black,Aggravated_Assault
16130,40220,3100_Dale_Ann_Dr,White,Narcotics
16132,40220,3100_Dale_Ann_Dr,White,Narcotics
16134,,600_W_Jefferson_St,,Robbery
16135,40202,600_W_Jefferson_St,White,Wpns_Law_Violation
16136,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
16137,40217,600_E_Burnett_Ave,White,Stolen_Property
16139,40217,600_E_Burnett_Ave,White,Stolen_Property
16141,40202,600_W_Jefferson_St,Black,Robbery
16143,40202,600_W_Jefferson_St,,Wpns_Law_Violation
16145,40208,2200_7th_Street_Rd,Black,Aggravated_Assault
16146,40218,3500_Fleetwood_Dr,White,Aggravated_Assault
16148,40118,10200_Beau_Brummell_Dr,,All_Other_Offenses
16149,40211,3600_Regatta_Way,Black,Wpns_Law_Violation
16150,40216,3700_Shanks_Ln,,Aggravated_Assault
16151,40258,4900_W_Pages_Ln,White,Wpns_Law_Violation
16152,40219,5500_Indian_Oaks_Cir,Black,Aggravated_Assault
16154,40219,5500_Indian_Oaks_Cir,Black,Aggravated_Assault
16157,40023,400_Arlington_Meadows_Dr,White,Simple_Assault
16158,40202,600_W_Jefferson_St,,Wpns_Law_Violation
16160,40202,600_W_Jefferson_St,,Wpns_Law_Violation
16165,40204,1100_E_Broadway,Black,Wpns_Law_Violation
16166,40241,3600_Chamberlain_Ln,Black,Wpns_Law_Violation
16167,40241,3600_Chamberlain_Ln,Black,Wpns_Law_Violation
16168,40241,3600_Chamberlain_Ln,Black,Wpns_Law_Violation
16169,40241,600_W_Jefefrson_St,Black,Wpns_Law_Violation
16170,40203,3600_Chamberlain_Ln,Black,Wpns_Law_Violation
16171,40203,600_W_Jefefrson_St,Black,Wpns_Law_Violation
16172,40272,11600_Lower_River_Rd,White,Narcotics_Equip
16173,40202,600_W_Jefferson_St,,All_Other_Offenses
16174,40229,9200_Walter_Ave,Black,Robbery
16180,40202,600_W_Jefferson_St,Black,Aggravated_Assault
16181,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
16182,40214,7300_St_Andrews_Church_Rd,White,Aggravated_Assault
16187,40241,3600_Chamberlain_Ln,White,Wpns_Law_Violation
16189,40222,1400_Helmridge_Ct,White,Simple_Assault
16191,40218,2900_Brinkey_Way,Hispanic,Aggravated_Assault
16192,40202,600_W_Jefferson_St,Black,Narcotics
16193,40208,500_Industry_Rd,Black,Intimidation
16194,40202,600_W_Jefferson_St,,Wpns_Law_Violation
16195,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
16198,40241,3600_Chamberlain_Ln,White,Wpns_Law_Violation
16199,40241,6300_Mount_Everest_Dr,White,Wpns_Law_Violation
16200,40216,3600_Chamberlain_Ln,White,Wpns_Law_Violation
16201,40216,6300_Mount_Everest_Dr,White,Wpns_Law_Violation
16202,40241,3600_Chamberlain_Ln,Black,Wpns_Law_Violation
16203,40241,3600_Chamberlain_Ln,White,Wpns_Law_Violation
16204,40212,500_Louis_Coleman_Jr_Dr,Black,Wpns_Law_Violation
16205,40219,5100_Mile_Of_Sunshine_Dr,Black,Aggravated_Assault
16206,40202,600_W_Jefferson_St,Black,Stolen_Property
16207,40202,600_W_Jefferson_St,,Wpns_Law_Violation
16208,40202,600_W_Jefferson_St,,Wpns_Law_Violation
16210,40202,600_W_Jefferson_St,,Wpns_Law_Violation
16212,40202,600_W_Jefferson_St,,Aggravated_Assault
16213,40202,600_W_Jefferson_St,,Accidental_Shooting
16218,40272,10400_Greentree_Ln,,Robbery
16219,40202,600_W_Jefferson_St,,Wpns_Law_Violation
16221,40216,2400_Lamar_Ave,White,Wpns_Law_Violation
16222,40228,7200_Outer_Loop,White,Wpns_Law_Violation
16223,40211,1400_Catalpa_St,Black,Narcotics
16225,40202,600_W_Jefferson_St,White,Disorderly_Conduct
16226,40219,7300_Jefferson_Blvd,White,Aggravated_Assault
16227,40219,8500_Preston_Hwy,Native_American,Narcotics
16229,40220,2800_Chimney_Rock_Ln,White,Intimidation
16231,40220,2800_Chimney_Rock_Ln,White,Intimidation
16233,40211,3400_Bohne_Ave,Black,Robbery
16235,40211,3400_Bohne_Ave,Black,Robbery
16237,,4100_Dutchmans_Ln,Black,Robbery
16240,40245,11600_Tazwell_Dr,Black,Wpns_Law_Violation
16241,40241,4100_Murphy_Ln,Black,Narcotics
16242,40211,600_Sandra_Ct,Black,Wpns_Law_Violation
16243,40210,2200_Hale_Ave,Black,Intimidation
16244,40202,600_W_Jefferson_St,,Narcotics
16246,40202,600_W_Jefferson_St,,Narcotics
16250,40241,600_W_Jefferson_St,Black,Wpns_Law_Violation
16252,40241,3600_Chamberlain_Ln,Black,Wpns_Law_Violation
16253,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
16255,40202,3600_Chamberlain_Ln,Black,Wpns_Law_Violation
16256,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
16258,40202,3600_Chamberlain_Ln,Black,Wpns_Law_Violation
16259,40202,600_W_Jefferson_St,,Burglary
16260,40202,600_W_Jefferson_St,,Narcotics
16262,40202,600_W_Jefferson_St,,Narcotics
16264,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
16265,40202,600_W_Jefferson_St,White,Burglary
16266,40219,7100_Preston_Hwy,,Wpns_Law_Violation
16268,40218,2900_Hikes_Ln,White,Aggravated_Assault
16269,40203,500_Dr_W_J_Hodge_St,Black,Vandalism
16270,40210,2300_Hale_Ave,Black,Wpns_Law_Violation
16271,40202,600_W_Jefferson_St,Black,Aggravated_Assault
16272,40272,9800_Evening_Star_Dr,White,Wpns_Law_Violation
16274,40218,4900_Garden_Green_Way,,Wpns_Law_Violation
16275,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
16276,40211,4000_Sunset_Ave,Black,Wpns_Law_Violation
16277,40215,4200_Taylor_Blvd,Black,Robbery
16278,40210,1700_S_13th_St,Black,Wpns_Law_Violation
16279,40217,400_E_Lee_St,White,Aggravated_Assault
16280,40202,600_W_Jefferson_St,White,Burglary
16281,40211,700_S_23rd_St,Black,Wpns_Law_Violation
16284,40208,600_Industry_Rd,Black,Wpns_Law_Violation
16285,40202,600_W_Jefferson_St,White,Wpns_Law_Violation
16288,40272,10200_Dixie_Hwy,Black,Wpns_Law_Violation
16289,40211,3700_W_Broadway,Hispanic,All_Other_Offenses
16290,40258,9600_Shoshone_Way,White,Narcotics
16294,40258,9600_Shoshone_Way,White,Narcotics
16298,40258,9600_Shoshone_Way,White,Narcotics
16302,40258,9600_Shoshone_Way,White,Narcotics
16306,40202,600_W_Jefferson_St,Black,All_Other_Offenses
16307,40202,600_W_Jefferson_St,,Simple_Assault
16308,40203,600_W_Jefferson_St,,Narcotics
16310,40203,600_W_Jefferson_St,,Narcotics
16312,40211,600_S_40th_St,Black,Burglary
16313,40202,600_W_Jefferson_St,Black,Aggravated_Assault
16315,40202,600_W_Jefferson_St,Black,Aggravated_Assault
16317,40202,600_W_Jefferson_St,,Aggravated_Assault
16318,40214,6600_Evangeline_Ave,White,Narcotics
16320,40214,6600_Evangeline_Ave,White,Narcotics
16323,40203,1800_Baird_St,Black,Robbery
16324,40202,600_W_Jefferson_St,White,Aggravated_Assault
16325,40213,3100_Lakeheath_Dr,Black,Wpns_Law_Violation
16326,40202,600_W_Jefferson_St,,Wpns_Law_Violation
16327,40206,2400_Mellwood_Ave,White,Aggravated_Assault
16329,40212,4600_W_Market_St,Black,Wpns_Law_Violation
16330,40219,5100_Poplar_Level_Rd,Black,Narcotics
16331,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
16335,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
16339,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
16343,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
16347,40211,1000_S_38th_St,Black,Wpns_Law_Violation
16349,40211,1000_S_38th_St,Black,Wpns_Law_Violation
16351,40210,1700_W_Gaulbert_Ave,Black,Stolen_Property
16352,40211,2300_W_Madison_St,Black,Aggravated_Assault
16354,40211,2300_W_Madison_St,Black,Aggravated_Assault
16356,40213,5000_Yew_Ln,Black,Narcotics
16357,40258,6800_Greenwood_Rd,White,Narcotics
16361,40258,6800_Greenwood_Rd,White,Narcotics
16365,40258,6800_Greenwood_Rd,White,Narcotics
16369,40258,6800_Greenwood_Rd,White,Narcotics
16373,40223,10100_Headley_Hill_Rd,White,Narcotics
16374,40216,3400_Clarinet_Dr,Black,Narcotics
16377,40216,3400_Clarinet_Dr,Black,Narcotics
16380,40216,3400_Clarinet_Dr,Black,Narcotics
16383,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
16384,40243,12200_Davidson_Dr,Black,Wpns_Law_Violation
16385,40214,4500_Meridale_Ave,White,Aggravated_Assault
16386,40202,600_W_Jefferson_St,,Narcotics
16389,40211,3000_Wilson_Ave,Black,Wpns_Law_Violation
16390,40216,4900_Manslick_Rd,Black,Wpns_Law_Violation
16391,40202,600_W_Jefferson_St,,Wpns_Law_Violation
16393,40202,600_W_Jefferson_St,,Wpns_Law_Violation
16395,40219,6600_Preston_Hwy,White,Stolen_Property
16397,40203,1000_S_Hancock_St,Black,Wpns_Law_Violation
16398,40204,1200_E_Broadway,Black,Stolen_Property
16399,40212,2700_Gilligan_St,White,Aggravated_Assault
16400,40202,600_W_Jefferson_St,Black,Aggravated_Assault
16401,40258,7400_Terry_Rd,Black,Wpns_Law_Violation
16403,40208,1200_Weller_Ave,Black,Burglary
16404,40213,3500_Fincastle_Rd,White,Narcotics
16406,40213,3500_Fincastle_Rd,White,Narcotics
16409,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
16414,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
16419,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
16424,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
16429,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
16434,40218,2200_Heather_Ln,White,Aggravated_Assault
16435,40211,2700_W_Broadway,White,Theft_Fr_Vend_Machine
16436,40216,3100_Rockford_Ln,Black,Wpns_Law_Violation
16437,40215,3700_E_Wheatmore_Dr,Black,Narcotics
16438,40202,600_W_Jefferson_St,,Aggravated_Assault
16440,40216,2500_Thomas_Ave,Black,Wpns_Law_Violation
16441,40202,600_W_Jefferson_St,,Wpns_Law_Violation
16442,40202,600_W_Jefferson_St,,Wpns_Law_Violation
16443,40202,600_W_Jefferson_St,,Wpns_Law_Violation
16444,40202,600_W_Jefferson_St,,Wpns_Law_Violation
16445,40214,6800_Brooklawn_Dr,White,Narcotics
16446,40210,1700_Wilson_Ave,Black,Wpns_Law_Violation
16447,40208,400_Winkler_Ave,Black,Wpns_Law_Violation
16448,40203,800_E_St_Catherine_St,White,Narcotics
16450,40203,800_E_St_Catherine_St,White,Narcotics
16452,40202,600_W_Jefferson_St,,Robbery
16453,40219,7300_Preston_Hwy,Black,Stolen_Property
16454,40229,9200_Blue_Lick_Rd,Black,Robbery
16455,40219,4800_Outer_Loop,Black,Robbery
16456,40209,700_Phillips_Ln,White,Wpns_Law_Violation
16457,40241,7700_Springvale_Dr,White,Theft_Fr_Veh
16458,40213,3000_Kendrick_Ct,Black,Narcotics
16459,40215,3700_Wheeler_Ave,White,Narcotics
16461,40215,3700_Wheeler_Ave,White,Narcotics
16463,40219,6600_Preston_Hwy,White,Wpns_Law_Violation
16465,40291,6200_Hines_Mill_Way,Black,Wpns_Law_Violation
16470,40291,6200_Hines_Mill_Way,Black,Wpns_Law_Violation
16475,40291,6200_Hines_Mill_Way,Black,Wpns_Law_Violation
16480,40291,6200_Hines_Mill_Way,Black,Wpns_Law_Violation
16485,40291,6200_Hines_Mill_Way,Black,Wpns_Law_Violation
16490,40212,400_S_26th_St,Black,Narcotics
16491,40202,600_W_Jefferson_St,,Wpns_Law_Violation
16493,40202,600_W_Jefferson_St,,Wpns_Law_Violation
16496,40222,5000_Sunset_Ct,White,Narcotics
16500,40229,3500_Grissom_Way,,Burglary
16504,40211,1300_Olive_St,Black,Aggravated_Assault
16505,40208,500_Creel_Ave,White,Aggravated_Assault
16506,40202,600_W_Jefferson_St,White,Narcotics
16507,40211,600_W_Jefferson_St,Black,Wpns_Law_Violation
16508,40211,2300_Howard_St,Black,Wpns_Law_Violation
16509,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
16510,40202,2300_Howard_St,Black,Wpns_Law_Violation
16511,40208,1400_S_Brook_St,Black,Wpns_Law_Violation
16512,40211,2600_Garland_Ave,Black,Vandalism
16513,40258,7800_Texlyn_Ct,Black,Wpns_Law_Violation
16515,40205,1900_Gardiner_Ln,Black,Narcotics
16516,40213,3300_Preston_Hwy,Black,Robbery
16517,40213,5200_Bonita_Ln,Black,Stolen_Property
16519,40213,5200_Bonita_Ln,Black,Stolen_Property
16525,40210,1700_W_Oak_St,Black,Wpns_Law_Violation
16526,40218,5200_Broadmoor_Blvd,Black,Narcotics
16530,40218,5200_Broadmoor_Blvd,Black,Narcotics
16534,40218,5200_Broadmoor_Blvd,Black,Narcotics
16538,40218,5200_Broadmoor_Blvd,Black,Narcotics
16543,40219,6600_Preston_Hwy,White,Narcotics
16545,40219,6600_Preston_Hwy,White,Narcotics
16549,,3900_Shelbyville_Rd,White,Aggravated_Assault
16550,40222,8000_Post_Oak_Pl,Black,Stolen_Property
16552,40210,2300_Woodland_Ave,Black,Wpns_Law_Violation
16556,40210,2300_Woodland_Ave,Black,Wpns_Law_Violation
16560,40210,2300_Woodland_Ave,Black,Wpns_Law_Violation
16564,40210,2300_Woodland_Ave,Black,Wpns_Law_Violation
16568,40216,2500_Paddock_Ct,White,Narcotics
16569,40214,5100_Reed_Ave,Black,Stolen_Property
16572,40214,5100_Reed_Ave,Black,Stolen_Property
16575,40214,5100_Reed_Ave,Black,Stolen_Property
16578,40219,1100_Chesley_Dr,White,Narcotics
16579,40216,3300_Farnsley_Rd,Black,Robbery
16581,40216,3300_Farnsley_Rd,Black,Robbery
16583,40215,3500_Georgetown_Pl,Black,Aggravated_Assault
16584,40214,100_E_Southern_Heights_Ave,Black,Wpns_Law_Violation
16585,40215,3400_Taylor_Blvd,Black,Vandalism
16586,40202,600_W_Jefferson_St,,Wpns_Law_Violation
16588,40204,1100_Hull_St,,Narcotics
16589,40202,600_W_Jefferson_St,,Aggravated_Assault
16591,40202,600_W_Jefferson_St,,Narcotics
16593,40215,1000_Oakwood_Ave,White,Aggravated_Assault
16598,40215,1000_Oakwood_Ave,White,Aggravated_Assault
16603,40215,1000_Oakwood_Ave,White,Aggravated_Assault
16608,40215,1000_Oakwood_Ave,White,Aggravated_Assault
16613,40215,1000_Oakwood_Ave,White,Aggravated_Assault
16618,40204,600_Rubel_Ave,Black,Aggravated_Assault
16619,40202,600_W_Jefferson_St,,Stolen_Property
16620,40211,600_W_Jefferson_St,Black,Stolen_Property
16624,40216,600_W_Jefferson_St,,Robbery
16625,40216,4500_Broadleaf_Dr,,Robbery
16626,40202,600_W_Jefferson_St,,Robbery
16627,40202,4500_Broadleaf_Dr,,Robbery
16628,40202,600_W_Jefferson_St,,Intimidation
16629,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
16631,40212,3600_W_Muhammad_Ali_Blvd,Black,Aggravated_Assault
16632,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
16635,40210,1800_Dumesnil_St,Black,Wpns_Law_Violation
16636,40210,2000_Garland_Ave,Black,Wpns_Law_Violation
16637,40222,9600_Blairwood_Rd,Black,Wpns_Law_Violation
16639,40202,600_W_Jefferson_St,,Wpns_Law_Violation
16640,40219,8300_Preston_Hwy,Black,Robbery
16642,40223,3000_Freys_Hill_Rd,Black,Wpns_Law_Violation
16643,40272,9500_Lamborne_Blvd,Hispanic,Narcotics
16650,40272,9500_Lamborne_Blvd,Hispanic,Narcotics
16657,40272,9500_Lamborne_Blvd,Hispanic,Narcotics
16664,40272,9500_Lamborne_Blvd,Hispanic,Narcotics
16671,40272,9500_Lamborne_Blvd,Hispanic,Narcotics
16678,40272,9500_Lamborne_Blvd,Hispanic,Narcotics
16685,40272,9500_Lamborne_Blvd,Hispanic,Narcotics
16692,40218,2100_Buechel_Bank_Rd,Black,Aggravated_Assault
16693,40212,2300_Cedar_St,Black,Aggravated_Assault
16697,40212,2300_Cedar_St,Black,Aggravated_Assault
16701,40212,2300_Cedar_St,Black,Aggravated_Assault
16705,40212,2300_Cedar_St,Black,Aggravated_Assault
16709,40212,600_W_Jefferson_St,Black,Disorderly_Conduct
16710,40212,2500_W_Muhammad_Ali_Blvd,Black,Disorderly_Conduct
16711,40202,600_W_Jefferson_St,,Disorderly_Conduct
16712,40202,2500_W_Muhammad_Ali_Blvd,Black,Disorderly_Conduct
16808,40211,2500_Elliott_Ave,Black,Aggravated_Assault
16809,40202,600_W_Jefferson_St,,Wpns_Law_Violation
16810,40210,2300_W_Hill_St,Black,Wpns_Law_Violation
16811,40215,3300_Peachtree_Ave,White,Wpns_Law_Violation
16812,40216,3400_Donald_Dr,White,Wpns_Law_Violation
16816,40216,3400_Donald_Dr,White,Wpns_Law_Violation
16817,40216,3400_Donald_Dr,White,Wpns_Law_Violation
16818,40216,3400_Donald_Dr,White,Wpns_Law_Violation
16819,40216,3400_Donald_Dr,White,Wpns_Law_Violation
16820,40216,3400_Donald_Dr,White,Wpns_Law_Violation
16824,40216,3400_Donald_Dr,White,Wpns_Law_Violation
16828,40258,7400_Feyhurst_Dr,White,Aggravated_Assault
16830,40210,2300_Ratcliffe_Ave,Black,Narcotics
16831,40212,3500_W_Main_St,Black,Burglary
16834,40241,3800_Debsom_Way,White,Narcotics
16835,40212,3800_Duncan_St,Black,Wpns_Law_Violation
16836,40222,7900_Shelbyville_Rd,White,Shoplifting
16838,40222,7900_Shelbyville_Rd,White,Shoplifting
16841,40211,2600_W_Kentucky_St,Black,Wpns_Law_Violation
16842,40216,4200_Bubbling_Over_Dr,,Intimidation
16843,40215,3200_Utah_Ave,Hispanic,Robbery
16845,40215,3200_Utah_Ave,Hispanic,Robbery
16847,40216,2500_Martin_Ave,White,Wpns_Law_Violation
16848,40213,5400_Indian_Oaks_Cir,Black,Wpns_Law_Violation
